incident_id,date,state,city_or_county,n_killed,n_injured,congressional_district,gun_stolen,gun_type,incident_characteristics,latitude,longitude,n_guns_involved,participant_age,participant_age_group,participant_gender,participant_relationship,participant_status,participant_type,state_house_district,state_senate_district
268634,2014-12-24,Texas,Houston,1,0,29.0,,,"Shot - Dead (murder, accidental, suicide)",29.884,-95.301,0,,0::Adult 18+,0::Male,,0::Killed,0::Victim,140.0,6.0
268603,2014-12-24,Missouri,Saint Louis,1,0,1.0,,,"Shot - Dead (murder, accidental, suicide)",38.655,-90.263,0,0::21,0::Adult 18+,0::Male,,0::Killed,0::Victim,84.0,4.0
268858,2014-12-24,Missouri,Saint Louis,1,0,1.0,,,"Shot - Dead (murder, accidental, suicide)",38.654,-90.27,0,0::20,0::Adult 18+,0::Male,,0::Killed,0::Victim,84.0,4.0
269365,2014-12-24,New York,Syracuse,1,0,24.0,,,"Shot - Dead (murder, accidental, suicide)",43.026,-76.146,0,0::51,0::Adult 18+,0::Male,,0::Killed,0::Victim,128.0,53.0
268613,2014-12-24,Maryland,Baltimore,1,0,7.0,,,"Shot - Dead (murder, accidental, suicide)",39.314,-76.642,0,0::29,0::Adult 18+,0::Male,,0::Killed,0::Victim,40.0,40.0
269919,2014-12-24,Louisiana,Gray,1,0,6.0,,,"Shot - Dead (murder, accidental, suicide)",29.678,-90.774,0,0::49,0::Adult 18+,0::Male,,0::Killed,0::Victim,51.0,21.0
268998,2014-12-24,Arizona,Phoenix,1,0,7.0,,,"Shot - Dead (murder, accidental, suicide)",33.407,-112.108,0,0::29||1::33,0::Adult 18+||1::Adult 18+,0::Male||1::Male,,0::Killed||1::Unharmed,0::Victim||1::Subject-Suspect,27.0,27.0
269116,2014-12-24,North Carolina,Reidsville,1,0,6.0,,,"Shot - Dead (murder, accidental, suicide)||Suicide^",36.314,-79.715,0,,0::Adult 18+,0::Male,,0::Killed,0::Victim,65.0,26.0
268938,2014-12-24,Texas,Houston,1,0,29.0,,,"Shot - Dead (murder, accidental, suicide)",29.884,-95.301,0,,0::Adult 18+,,,0::Killed,0::Victim,140.0,6.0
268557,2014-12-24,District of Columbia,Washington,1,0,1.0,,,"Shot - Dead (murder, accidental, suicide)||Officer Involved Incident||Officer Involved Shooting - subject/suspect/perpetrator killed",38.855,-76.966,0,0::33,0::Adult 18+,0::Male,,0::Killed,0::Subject-Suspect,,
268574,2014-12-24,District of Columbia,Washington,1,0,1.0,,,"Shot - Dead (murder, accidental, suicide)",38.924,-77.026,0,0::57,0::Adult 18+,0::Male,,0::Killed,0::Victim,,
268567,2014-12-24,District of Columbia,Washington,1,0,1.0,,,"Shot - Dead (murder, accidental, suicide)||Bar/club incident - in or around establishment",38.938,-76.986,0,,0::Adult 18+||1::Adult 18+,0::Female||1::Male,,0::Killed||1::Unharmed,0::Victim||1::Subject-Suspect,,
268130,2014-12-24,South Carolina,Anderson County,1,1,3.0,0::Unknown||1::Unknown||2::Unknown||3::Unknown||4::Unknown,0::Unknown||1::Unknown||2::Unknown||3::30-06 Spr||4::Unknown,"Shot - Wounded/Injured||Shot - Dead (murder, accidental, suicide)||Car-jacking||Possession (gun(s) found during commission of other crimes)",34.503,-82.963,5,0::44||1::43||2::22,0::Adult 18+||1::Adult 18+||2::Adult 18+,0::Male||1::Female||2::Male,,"0::Injured||1::Killed||2::Unharmed, Arrested",0::Victim||1::Victim||2::Subject-Suspect,8.0,3.0
270257,2014-12-24,New York,Manhattan,1,0,13.0,,,"Shot - Dead (murder, accidental, suicide)||Drug involvement||Armed robbery with injury/death and/or evidence of DGU found",40.828,-73.942,0,0::23||1::28||2::28,0::Adult 18+||1::Adult 18+||2::Adult 18+,0::Male||1::Male||2::Male,,"0::Killed||1::Unharmed, Arrested||2::Unharmed, Arrested",0::Victim||1::Subject-Suspect||2::Subject-Suspect,71.0,30.0
269962,2014-12-24,Arkansas,Little Rock,1,0,2.0,,,"Shot - Dead (murder, accidental, suicide)",34.722,-92.279,0,,0::Adult 18+,,,0::Killed,0::Victim,36.0,30.0
268942,2014-12-24,Mississippi,Brookhaven,1,0,3.0,,,"Shot - Dead (murder, accidental, suicide)",31.573,-90.454,0,0::26||1::27,0::Adult 18+||1::Adult 18+,0::Male||1::Male,,"0::Killed||1::Unharmed, Arrested",0::Victim||1::Subject-Suspect,92.0,39.0
269294,2014-12-24,District of Columbia,Washington,1,0,1.0,,,"Shot - Dead (murder, accidental, suicide)",38.902,-76.981,0,0::25,0::Adult 18+,0::Male,,0::Killed,0::Victim,,
269702,2014-12-24,Illinois,Warsaw,2,0,18.0,0::Unknown,0::Unknown,"Shot - Dead (murder, accidental, suicide)||Suicide^||Murder/Suicide||Domestic Violence",40.354,-91.427,1,0::30||1::37,0::Adult 18+||1::Adult 18+,0::Female||1::Male,,0::Killed||1::Killed,0::Victim||1::Subject-Suspect,47.0,94.0
270460,2014-12-24,South Carolina,Dalzell,1,0,5.0,,,"Shot - Dead (murder, accidental, suicide)",34.063,-80.435,0,0::61,0::Adult 18+,0::Male,,0::Killed,0::Victim,50.0,35.0
269207,2014-12-24,Nebraska,La Vista,1,1,,0::Unknown,0::Unknown,"Shot - Wounded/Injured||Shot - Dead (murder, accidental, suicide)||Suicide^||Attempted Murder/Suicide (one variable unsuccessful)",41.176,-96.024,1,0::79||1::52,0::Adult 18+||1::Adult 18+,0::Female||1::Male,1::Family,0::Injured||1::Killed,0::Victim||1::Subject-Suspect,,
270981,2014-12-24,Texas,Irving,1,0,33.0,,,"Shot - Dead (murder, accidental, suicide)||Domestic Violence",32.814,-96.949,0,0::26||1::44,0::Adult 18+||1::Adult 18+,0::Female||1::Male,1::Friends,0::Killed||1::Unharmed,0::Victim||1::Subject-Suspect,103.0,9.0
269407,2014-12-24,New York,Andover,1,0,23.0,,,"Shot - Dead (murder, accidental, suicide)",42.168,-77.806,0,0::44||1::44,0::Adult 18+||1::Adult 18+,0::Male||1::Female,1::Aquaintance,"0::Killed||1::Unharmed, Arrested",0::Victim||1::Subject-Suspect,148.0,57.0
268363,2014-12-24,Louisiana,Gretna,1,0,2.0,0::Unknown,0::Unknown,"Shot - Dead (murder, accidental, suicide)",29.912,-90.054,1,0::24||1::25,0::Adult 18+||1::Adult 18+,0::Male||1::Male,,"0::Killed||1::Unharmed, Arrested",0::Victim||1::Subject-Suspect,85.0,7.0
268973,2014-12-24,Texas,San Antonio,1,0,35.0,,,"Shot - Dead (murder, accidental, suicide)||Drive-by (car to street, car to car)",29.423,-98.407,0,0::47,0::Adult 18+,0::Male,,0::Killed,0::Victim,120.0,19.0
268426,2014-12-24,South Carolina,Anderson,1,1,3.0,0::Unknown,0::Unknown,Shot - Wounded/Injured,34.558,-82.774,1,0::44||1::43||2::22,0::Adult 18+||1::Adult 18+||2::Adult 18+,0::Male||1::Female||2::Male,,"0::Killed||1::Injured||2::Unharmed, Arrested",0::Victim||1::Victim||2::Subject-Suspect,8.0,3.0
269410,2014-12-24,New York,Buffalo,1,0,26.0,0::Unknown,0::Unknown,"Shot - Dead (murder, accidental, suicide)",42.881,-78.836,1,0::24,0::Adult 18+,0::Male,,0::Killed,0::Victim,141.0,63.0
269075,2014-12-25,Georgia,Eastman,1,0,8.0,0::Unknown,0::22 LR,"Shot - Dead (murder, accidental, suicide)||Suicide^||Accidental Shooting||Accidental Shooting - Death||Playing with gun||Possession of gun by felon or prohibited person",32.202,-83.172,1,0::21||1::26,0::Adult 18+||1::Adult 18+,0::Female||1::Male,,"0::Killed||1::Unharmed, Arrested",0::Victim||1::Subject-Suspect,149.0,13.0
269079,2014-12-25,Georgia,Dodge County,1,0,8.0,0::Unknown,0::Unknown,"Shot - Dead (murder, accidental, suicide)",32.288,-83.259,1,0::51||1::35,0::Adult 18+||1::Adult 18+,0::Male||1::Male,,0::Killed||1::Arrested,0::Victim||1::Subject-Suspect,149.0,13.0
270539,2014-12-25,Florida,Tampa,1,0,14.0,,,"Shot - Dead (murder, accidental, suicide)||Drug involvement",27.97,-82.539,0,0::25||1::19,0::Adult 18+||1::Adult 18+,0::Male||1::Male,,"0::Killed||1::Unharmed, Arrested",0::Victim||1::Subject-Suspect,62.0,19.0
268893,2014-12-25,South Carolina,Charleston,1,0,6.0,,,"Shot - Dead (murder, accidental, suicide)",32.8,-79.94,0,0::17,0::Teen 12-17,0::Male,,0::Killed,0::Victim,111.0,42.0
268964,2014-12-25,California,Compton,1,0,44.0,,,"Shot - Dead (murder, accidental, suicide)",33.893,-118.247,0,,,0::Female,,0::Killed,0::Victim,64.0,35.0
268940,2014-12-25,California,Strathmore,1,0,23.0,,,"Shot - Dead (murder, accidental, suicide)",36.16,-119.063,0,0::36,0::Adult 18+,0::Male,,0::Killed,0::Victim,26.0,14.0
269929,2014-12-25,Louisiana,Lafayette,1,1,3.0,,,"Shot - Wounded/Injured||Shot - Dead (murder, accidental, suicide)",30.237,-92.02,0,0::23||2::23,0::Adult 18+||1::Adult 18+||2::Adult 18+,0::Male||1::Male||2::Male,,0::Killed||1::Injured||2::Unharmed,0::Victim||1::Victim||2::Subject-Suspect,44.0,24.0
272243,2014-12-25,Mississippi,Hazlehurst,1,0,2.0,0::Unknown,0::Unknown,"Shot - Dead (murder, accidental, suicide)",31.737,-90.711,1,0::25||1::34||2::48,0::Adult 18+||1::Adult 18+||2::Adult 18+,0::Male||1::Female||2::Male,,"0::Killed||1::Unharmed, Arrested||2::Unharmed, Arrested",0::Victim||1::Subject-Suspect||2::Subject-Suspect,76.0,36.0
268849,2014-12-25,New York,Queens,1,0,5.0,,,"Shot - Dead (murder, accidental, suicide)",40.686,-73.817,0,0::20||1::23||2::25,0::Adult 18+||1::Adult 18+||2::Adult 18+,0::Male||1::Male||2::Male,,"0::Killed||1::Unharmed, Arrested||2::Unharmed, Arrested",0::Victim||1::Subject-Suspect||2::Subject-Suspect,24.0,10.0
268802,2014-12-25,Georgia,Atlanta,1,0,5.0,0::Unknown,0::Unknown,"Shot - Dead (murder, accidental, suicide)||Suicide^",33.757,-84.417,1,0::59,0::Adult 18+,0::Male,,0::Killed,0::Subject-Suspect,56.0,39.0
269025,2014-12-25,Kentucky,Frankfort,1,0,6.0,,,"Shot - Dead (murder, accidental, suicide)||Accidental Shooting||Accidental Shooting - Death||Accidental/Negligent Discharge||Playing with gun",38.201,-84.884,0,0::16,0::Teen 12-17,0::Male,,0::Killed,0::Victim,,
269147,2014-12-25,Florida,Miami,1,2,24.0,,,"Shot - Wounded/Injured||Shot - Dead (murder, accidental, suicide)",25.782,-80.203,0,0::35||1::38||2::21,0::Adult 18+||1::Adult 18+||2::Adult 18+,0::Male||1::Male||2::Male,,0::Killed||1::Injured||2::Injured,0::Victim||1::Victim||2::Victim,109.0,39.0
268784,2014-12-25,Michigan,Detroit,1,0,13.0,0::Unknown,0::Unknown,"Shot - Dead (murder, accidental, suicide)||Accidental Shooting||Accidental Shooting - Injury||Accidental/Negligent Discharge||Criminal act with stolen gun||Possession (gun(s) found during commission of other crimes)||Stolen/Illegally owned gun{s} recovered during arrest/warrant",42.362,-83.117,1,0::16||1::19,0::Teen 12-17||1::Adult 18+,0::Male||1::Male,1::Friends,"0::Killed||1::Unharmed, Arrested",0::Victim||1::Subject-Suspect,6.0,4.0
269190,2014-12-25,Arkansas,Forrest City,2,0,1.0,0::Unknown,0::Unknown,"Shot - Dead (murder, accidental, suicide)",35.014,-90.799,1,0::38||1::42||2::24,0::Adult 18+||1::Adult 18+||2::Adult 18+,0::Male||1::Male||2::Male,2::Co-worker,"0::Killed||1::Killed||2::Unharmed, Arrested",0::Victim||1::Victim||2::Subject-Suspect,48.0,23.0
269041,2014-12-25,Kentucky,Lebanon,1,0,1.0,,,"Shot - Dead (murder, accidental, suicide)",37.57,-85.253,0,0::46,0::Adult 18+,0::Female,,0::Killed,0::Victim,,
268876,2014-12-25,Florida,Jacksonville,1,0,4.0,,,"Shot - Dead (murder, accidental, suicide)||Domestic Violence",30.287,-81.401,0,0::22||1::24,0::Adult 18+||1::Adult 18+,0::Female||1::Male,,"0::Killed||1::Unharmed, Arrested",0::Victim||1::Subject-Suspect,11.0,4.0
268971,2014-12-25,California,Coachella,1,0,36.0,,,"Shot - Dead (murder, accidental, suicide)||Officer Involved Incident||Officer Involved Shooting - subject/suspect/perpetrator killed",33.688,-116.206,0,,0::Adult 18+,0::Male,,0::Killed,0::Victim,56.0,28.0
269126,2014-12-26,Illinois,Chicago,1,0,1.0,,,"Shot - Dead (murder, accidental, suicide)||Officer Involved Incident||Officer Involved Shooting - subject/suspect/perpetrator killed",41.773,-87.615,0,0::25,0::Adult 18+,0::Male,,0::Killed,0::Victim,5.0,3.0
269923,2014-12-26,Louisiana,Shreveport,1,2,4.0,,,"Shot - Wounded/Injured||Shot - Dead (murder, accidental, suicide)",32.512,-93.744,0,0::52||1::17||2::16,0::Adult 18+||1::Teen 12-17||2::Teen 12-17,0::Male||1::Male||2::Male,,0::Killed||1::Injured||2::Injured,0::Victim||1::Victim||2::Subject-Suspect,4.0,39.0
270645,2014-12-26,Texas,Houston,1,0,18.0,,,"Shot - Dead (murder, accidental, suicide)",29.688,-95.344,0,,0::Adult 18+,0::Male,,0::Killed,0::Victim,147.0,13.0
269164,2014-12-26,Florida,Cocoa,1,0,8.0,,,"Shot - Dead (murder, accidental, suicide)||Officer Involved Incident||Officer Involved Shooting - subject/suspect/perpetrator killed",28.36,-80.747,0,0::23,0::Adult 18+,0::Male,,0::Killed,0::Subject-Suspect,51.0,16.0
270190,2014-12-26,Florida,Miami,1,0,24.0,,,"Shot - Dead (murder, accidental, suicide)",25.823,-80.216,0,0::14,0::Teen 12-17,0::Male,,0::Killed,0::Victim,109.0,39.0
269167,2014-12-26,Illinois,East St. Louis,1,3,12.0,,,"Shot - Wounded/Injured||Shot - Dead (murder, accidental, suicide)||Mass Shooting (4+ victims injured or killed excluding the subject/suspect/perpetrator, one location)",38.62,-90.125,0,0::22,0::Adult 18+,0::Male,,0::Killed||1::Injured||2::Injured||3::Injured,0::Victim||1::Victim||2::Victim||3::Victim,114.0,57.0
272234,2014-12-26,Mississippi,Purvis,2,0,4.0,0::Unknown,0::Unknown,"Shot - Dead (murder, accidental, suicide)",31.213,-89.412,1,0::34||1::23||2::22,0::Adult 18+||1::Adult 18+||2::Adult 18+,0::Male||1::Male||2::Male,,"0::Killed||1::Killed||2::Unharmed, Arrested",0::Victim||1::Victim||2::Subject-Suspect,87.0,44.0
269019,2014-12-26,Nevada,Las Vegas,1,0,4.0,,,"Shot - Dead (murder, accidental, suicide)||Armed robbery with injury/death and/or evidence of DGU found",36.219,-115.279,0,0::58||1::25,0::Adult 18+||1::Adult 18+,0::Male||1::Male,1::Armed Robbery,"0::Killed||1::Unharmed, Arrested",0::Victim||1::Subject-Suspect,37.0,6.0
269655,2014-12-26,South Carolina,Elgin,2,0,2.0,0::Unknown,0::Unknown,"Shot - Dead (murder, accidental, suicide)||Possession of gun by felon or prohibited person",34.171,-80.852,1,0::55||1::28||2::33,0::Adult 18+||1::Adult 18+||2::Adult 18+,0::Male||1::Male||2::Male,,"0::Killed||1::Killed||2::Unharmed, Arrested",0::Victim||1::Victim||2::Subject-Suspect,79.0,35.0
269194,2014-12-26,Tennessee,Memphis,1,0,9.0,,,"Shot - Dead (murder, accidental, suicide)",35.05,-89.864,0,0::30,0::Adult 18+,0::Male,,0::Killed,0::Victim,84.0,33.0
269947,2014-12-26,Louisiana,Baton Rouge,1,0,2.0,,,"Shot - Dead (murder, accidental, suicide)",30.497,-91.136,0,,0::Adult 18+,0::Male,,0::Killed,0::Victim,29.0,14.0
269774,2014-12-26,New Jersey,Newark,1,0,10.0,,,"Shot - Dead (murder, accidental, suicide)",40.748,-74.194,0,0::32,0::Adult 18+,0::Male,,0::Killed,0::Victim,29.0,29.0
270317,2014-12-26,Montana,Libby,1,0,1.0,0::Unknown,0::22 LR,"Shot - Dead (murder, accidental, suicide)",48.399,-115.583,1,0::31,0::Adult 18+||1::Adult 18+,0::Male||1::Female,1::Family,0::Killed||1::Unharmed,0::Victim||1::Subject-Suspect,,
269162,2014-12-26,Missouri,Saint Louis,1,0,1.0,,,"Shot - Dead (murder, accidental, suicide)",38.664,-90.286,0,0::24,0::Adult 18+,0::Male,,0::Killed,0::Victim,84.0,4.0
270680,2014-12-26,North Carolina,Orrum,1,2,8.0,,,"Shot - Wounded/Injured||Shot - Dead (murder, accidental, suicide)",34.46,-78.997,0,,0::Adult 18+,0::Male,,0::Killed||1::Injured||2::Injured,0::Victim||1::Victim||2::Victim,46.0,13.0
268968,2014-12-26,California,Planada,1,1,16.0,,,"Shot - Wounded/Injured||Shot - Dead (murder, accidental, suicide)",37.292,-120.313,0,,0::Adult 18+||1::Adult 18+,0::Male||1::Male,,0::Killed||1::Injured,0::Victim||1::Victim,21.0,12.0
272587,2014-12-26,Michigan,Detroit,1,0,13.0,0::Unknown,0::Unknown,"Shot - Dead (murder, accidental, suicide)",42.416,-83.218,1,0::19,0::Adult 18+||1::Adult 18+,0::Male||1::Male,,0::Killed||1::Unharmed,0::Victim||1::Subject-Suspect,9.0,4.0
269210,2014-12-26,South Carolina,Columbia,1,1,2.0,0::Unknown,0::Unknown,"Shot - Wounded/Injured||Shot - Dead (murder, accidental, suicide)",34.044,-81.118,1,,0::Adult 18+||1::Adult 18+,0::Male||1::Male,,0::Killed||1::Injured,0::Victim||1::Victim,69.0,20.0
269213,2014-12-26,Arkansas,Siloam Springs,1,0,3.0,,,"Shot - Dead (murder, accidental, suicide)",36.195,-94.487,0,,0::Adult 18+,0::Male,,0::Killed,0::Victim,87.0,2.0
269751,2014-12-26,Maryland,Parkville,1,0,2.0,,,"Shot - Dead (murder, accidental, suicide)",39.398,-76.562,0,0::28,0::Adult 18+,0::Male,,0::Killed,0::Victim,,42.0
269066,2014-12-26,Ohio,Bedford,1,0,11.0,,,"Shot - Dead (murder, accidental, suicide)||Officer Involved Incident||Officer Involved Shooting - subject/suspect/perpetrator killed",41.392,-81.516,0,0::43,0::Adult 18+,0::Male,,0::Killed,0::Victim,12.0,25.0
269555,2014-12-26,Florida,Milton,1,0,1.0,0::Unknown,0::Rifle,"Shot - Dead (murder, accidental, suicide)||Domestic Violence",30.838,-86.888,1,0::40,0::Adult 18+||1::Adult 18+,0::Male||1::Female,1::Family,"0::Killed||1::Unharmed, Arrested",0::Victim||1::Subject-Suspect,3.0,2.0
270103,2014-12-26,Alabama,Selma,1,0,7.0,,,"Shot - Dead (murder, accidental, suicide)",32.41,-87.021,0,0::25,0::Adult 18+,0::Male,,0::Killed,0::Victim,67.0,23.0
269124,2014-12-26,Texas,Houston,1,0,9.0,,,"Shot - Dead (murder, accidental, suicide)",29.704,-95.571,0,,0::Adult 18+,0::Male,,0::Killed,0::Victim,137.0,13.0
268976,2014-12-26,Texas,Wise County,1,0,13.0,0::Unknown,0::Unknown,"Shot - Dead (murder, accidental, suicide)||Defensive Use||Defensive Use - Stand Your Ground/Castle Doctrine established",33.29,-97.698,1,1::31,0::Adult 18+||1::Adult 18+,0::Male||1::Male,,0::Unharmed||1::Killed,0::Victim||1::Subject-Suspect,61.0,30.0
269334,2014-12-26,New York,Cornhill,1,0,25.0,,,"Shot - Dead (murder, accidental, suicide)",43.149,-77.615,0,0::36,0::Adult 18+,0::Male,,0::Killed,0::Victim,137.0,56.0
268987,2014-12-26,Texas,Texas City,1,0,14.0,,,"Shot - Dead (murder, accidental, suicide)||Shots Fired - No Injuries||Officer Involved Incident||Officer Involved Shooting - subject/suspect/perpetrator killed||Bar/club incident - in or around establishment",29.378,-95.006,0,0::20,0::Adult 18+,0::Male,,0::Killed,0::Subject-Suspect,23.0,11.0
268884,2014-12-26,North Carolina,Charlotte,1,0,9.0,,,"Shot - Dead (murder, accidental, suicide)||Domestic Violence",35.104,-80.831,0,0::49,0::Adult 18+,0::Male,1::Family,0::Killed||1::Unharmed,0::Victim||1::Subject-Suspect,88.0,39.0
269828,2014-12-26,Pennsylvania,Knoxville,1,0,14.0,,,"Shot - Dead (murder, accidental, suicide)",40.415,-79.99,0,0::43,0::Adult 18+,0::Female,,0::Killed,0::Victim,,
269658,2014-12-26,North Carolina,Orrum,1,2,8.0,,,"Shot - Wounded/Injured||Shot - Dead (murder, accidental, suicide)",34.464,-79.018,0,,,,,0::Killed||1::Injured||2::Injured,0::Victim||1::Victim||2::Victim,47.0,13.0
270623,2014-12-26,Tennessee,Memphis,1,0,9.0,0::Unknown,0::Handgun,"Shot - Dead (murder, accidental, suicide)",35.095,-89.969,1,0::37,0::Adult 18+||1::Adult 18+,0::Female||1::Male,,"0::Killed||1::Unharmed, Arrested",0::Victim||1::Subject-Suspect,93.0,33.0
269640,2014-12-26,Georgia,Augusta,1,0,12.0,,,"Shot - Dead (murder, accidental, suicide)",33.464,-81.946,0,0::18||1::19,0::Adult 18+||1::Adult 18+,0::Male||1::Male,,"0::Killed||1::Unharmed, Arrested",0::Victim||1::Subject-Suspect,125.0,22.0
360850,2014-12-26,North Carolina,Holly Ridge,1,0,3.0,,,"Shot - Dead (murder, accidental, suicide)||Domestic Violence",34.494,-77.555,0,0::53,0::Adult 18+||1::Adult 18+,0::Male||1::Female,1::Family,"0::Killed||1::Unharmed, Arrested",0::Victim||1::Subject-Suspect,15.0,6.0
269383,2014-12-26,Indiana,Indianapolis,1,0,7.0,,,"Shot - Dead (murder, accidental, suicide)",39.813,-86.107,0,0::23,0::Adult 18+,0::Male,,0::Killed,0::Victim,96.0,34.0
269072,2014-12-26,West Virginia,Cameron,1,1,1.0,,,"Shot - Wounded/Injured||Shot - Dead (murder, accidental, suicide)||Accidental Shooting||Accidental Shooting - Death||Accidental Shooting - Injury||Accidental/Negligent Discharge||Playing with gun",39.83,-80.566,0,0::19||1::14,0::Adult 18+||1::Teen 12-17,0::Male||1::Male,,0::Killed||1::Injured,0::Victim||1::Victim,4.0,1.0
270402,2014-12-26,California,Modesto,1,0,10.0,0::Unknown,0::Unknown,"Shot - Dead (murder, accidental, suicide)||Bar/club incident - in or around establishment",37.611,-120.939,1,0::33,0::Adult 18+,0::Male,,0::Killed,0::Victim,21.0,12.0
270649,2014-12-26,Texas,Houston,1,0,18.0,,,"Shot - Dead (murder, accidental, suicide)",29.667,-95.328,0,,0::Adult 18+||1::Adult 18+,0::Male||1::Male,,0::Killed||1::Unharmed,0::Victim||1::Subject-Suspect,147.0,13.0
269921,2014-12-26,Illinois,Chicago,1,0,7.0,,,"Shot - Dead (murder, accidental, suicide)",41.81,-87.619,0,0::23||1::22||2::32,0::Adult 18+||1::Adult 18+||2::Adult 18+,0::Male||1::Male||2::Male,,"0::Killed||1::Unharmed, Arrested||2::Unharmed, Arrested",0::Victim||1::Subject-Suspect||2::Subject-Suspect,26.0,13.0
276774,2014-12-26,Idaho,Blackfoot,1,0,2.0,,,"Shot - Dead (murder, accidental, suicide)||Accidental Shooting||Accidental/Negligent Discharge||Playing with gun",43.201,-112.369,0,0::13,0::Teen 12-17,0::Male,,0::Killed,0::Victim,31.0,31.0
270017,2014-12-26,Florida,Jacksonville,1,1,5.0,,,"Shot - Dead (murder, accidental, suicide)",30.361,-81.674,0,0::32||1::28,0::Adult 18+||1::Adult 18+||2::Adult 18+,0::Male||1::Male||2::Male,,0::Killed||1::Unharmed||2::Injured,0::Victim||1::Subject-Suspect||2::Victim,13.0,9.0
269757,2014-12-27,New York,Rochester,1,0,25.0,,,"Shot - Dead (murder, accidental, suicide)",43.18,-77.591,0,0::53,0::Adult 18+,0::Male,,0::Killed,0::Victim,137.0,56.0
269805,2014-12-27,Louisiana,New Orleans,1,0,2.0,,,"Shot - Dead (murder, accidental, suicide)",29.967,-90.099,0,0::23,0::Adult 18+,0::Male,,0::Killed,0::Victim,97.0,5.0
270733,2014-12-27,Wisconsin,Milwaukee,1,0,4.0,0::Unknown,0::Unknown,"Shot - Dead (murder, accidental, suicide)",43.134,-88.002,1,0::1||1::21,0::Child 0-11||1::Adult 18+,0::Male||1::Male,,"0::Killed||1::Unharmed, Arrested",0::Victim||1::Subject-Suspect,11.0,4.0
